,edit_count,sentiment,neg_sentiment
2012-06-21,1.3333333333333333,-0.0583497702744272,0.30388888888888893
2012-06-22,1.3333333333333333,-0.05429285562700694,0.30388888888888893
2012-06-23,1.3333333333333333,-0.05429285562700694,0.30388888888888893
2012-06-24,1.2333333333333334,-0.09959468887911901,0.3288888888888889
2012-06-25,1.2,-0.1294969947470559,0.34555555555555556
2012-06-26,1.2333333333333334,-0.16095774286323122,0.3788888888888889
2012-06-27,1.2666666666666666,-0.1486404910352495,0.3733333333333333
2012-06-28,1.3333333333333333,-0.15251096334722308,0.38999999999999996
2012-06-29,1.3333333333333333,-0.12151644375589157,0.3733333333333333
2012-06-30,1.5333333333333334,-0.12184998240735795,0.38999999999999996
2012-07-01,1.6333333333333333,-0.15754204339451258,0.4122222222222222
2012-07-02,1.7,-0.22186461369196572,0.4455555555555556
2012-07-03,1.7666666666666666,-0.20427561812930636,0.4344444444444445
2012-07-04,1.7,-0.17100840820206537,0.40111111111111114
2012-07-05,1.5333333333333334,-0.18978495134247675,0.3944444444444445
2012-07-06,1.6,-0.19006422691875036,0.41111111111111115
2012-07-07,1.6333333333333333,-0.223377568854226,0.4444444444444445
2012-07-08,1.6666666666666667,-0.25250878863864473,0.46111111111111114
2012-07-09,1.5666666666666667,-0.24071417450904847,0.43888888888888894
2012-07-10,1.5666666666666667,-0.22348552495241164,0.4305555555555556
2012-07-11,1.5666666666666667,-0.21891680508852004,0.4305555555555556
2012-07-12,1.6,-0.24236929764350254,0.4638888888888889
2012-07-13,1.6,-0.2739050144950549,0.48055555555555557
2012-07-14,1.5666666666666667,-0.24340870529413222,0.44722222222222224
2012-07-15,1.4666666666666666,-0.23244719190729987,0.425
2012-07-16,1.5333333333333334,-0.23360824270380867,0.44166666666666665
2012-07-17,1.5333333333333334,-0.23360824270380867,0.44166666666666665
2012-07-18,1.6333333333333333,-0.26445911278327305,0.475
2012-07-19,1.6666666666666667,-0.23284961134195328,0.475
2012-07-20,1.7,-0.26532643189032873,0.5083333333333333
2012-07-21,1.7666666666666666,-0.3235465654068523,0.5416666666666666
2012-07-22,1.7666666666666666,-0.3817684817645285,0.575
2012-07-23,1.7666666666666666,-0.3817684817645285,0.575
2012-07-24,1.7333333333333334,-0.3485169637534353,0.5416666666666666
2012-07-25,1.6666666666666667,-0.344322354429298,0.525
2012-07-26,1.6333333333333333,-0.3128616063131226,0.49166666666666664
2012-07-27,1.5333333333333334,-0.3221398944656054,0.48055555555555557
2012-07-28,1.4666666666666666,-0.31826942215363185,0.4638888888888889
2012-07-29,1.4,-0.31721119532982506,0.44722222222222224
2012-07-30,1.2,-0.3168776566783587,0.4305555555555556
2012-07-31,1.1666666666666667,-0.3198025850123829,0.4305555555555556
2012-08-01,1.1333333333333333,-0.3197126353118155,0.4305555555555556
2012-08-02,1.1333333333333333,-0.27803274568584235,0.4083333333333333
2012-08-03,1.2,-0.30968777216143084,0.44166666666666665
2012-08-04,1.2,-0.30968777216143084,0.44166666666666665
2012-08-05,1.1333333333333333,-0.30940849658515723,0.425
2012-08-06,1.2,-0.2650981314645873,0.40277777777777773
2012-08-07,1.3333333333333333,-0.2825876710481114,0.41388888888888886
2012-08-08,1.4,-0.2866794583863682,0.4305555555555555
2012-08-09,1.2666666666666666,-0.27063284344143335,0.40555555555555556
2012-08-10,1.3,-0.2461559169159995,0.3888888888888889
2012-08-11,1.2666666666666666,-0.222703424361017,0.3555555555555555
2012-08-12,1.2,-0.1900281551149156,0.3222222222222222
2012-08-13,1.2666666666666666,-0.22326259341504837,0.3555555555555555
2012-08-14,1.3,-0.2023663513527976,0.3555555555555555
2012-08-15,6.333333333333333,-0.1882444159124931,0.3465141612200435
2012-08-16,6.666666666666667,-0.19200566370632652,0.3631808278867102
2012-08-17,6.733333333333333,-0.15582048428733886,0.3431808278867102
2012-08-18,6.966666666666667,-0.22025206494013208,0.37651416122004355
2012-08-19,7.066666666666666,-0.2073891918627395,0.3681808278867102
2012-08-20,7.1,-0.19323603932406908,0.3598474945533769
2012-08-21,7.1,-0.19312605285988654,0.3598474945533769
2012-08-22,7.533333333333333,-0.2056393688431942,0.3829244176303
2012-08-23,7.6,-0.23866778964912527,0.4162577509636333
2012-08-24,7.666666666666667,-0.2684965536506537,0.44959108429696665
2012-08-25,7.666666666666667,-0.2684965536506537,0.44959108429696665
2012-08-26,7.666666666666667,-0.2684965536506537,0.44959108429696665
2012-08-27,7.733333333333333,-0.294154393227057,0.4829244176303
2012-08-28,7.8,-0.32735711291547254,0.5162577509636334
2012-08-29,7.833333333333333,-0.2941503182561759,0.5162577509636334
2012-08-30,7.666666666666667,-0.26105177795008455,0.4829244176303
2012-08-31,7.7,-0.23934495874691972,0.47181330651918885
2012-09-01,7.6,-0.2656503176866204,0.47181330651918885
2012-09-02,7.566666666666666,-0.267282107092761,0.47181330651918885
2012-09-03,7.7,-0.28248992077293295,0.49681330651918887
2012-09-04,7.7,-0.28248992077293295,0.49681330651918887
2012-09-05,8.166666666666666,-0.30735781596004913,0.5092316071727836
2012-09-06,8.1,-0.28797766323784935,0.4981204960616725
2012-09-07,8.366666666666667,-0.2984720412482813,0.5047871627283392
2012-09-08,8.633333333333333,-0.30603673593103836,0.5256204960616725
2012-09-09,8.6,-0.27019336855312137,0.5089538293950059
2012-09-10,9.3,-0.2950531256359243,0.5375252579664345
2012-09-11,9.466666666666667,-0.3282834128699127,0.5708585912997678
2012-09-12,9.566666666666666,-0.32829841039194896,0.5708585912997678
2012-09-13,9.566666666666666,-0.38249550522977344,0.6041919246331011
2012-09-14,4.5,-0.42861660151615233,0.6298999856352798
2012-09-15,4.166666666666667,-0.4248553537223189,0.6132333189686131
2012-09-16,4.0,-0.43018966306184225,0.5998999856352797
2012-09-17,3.7333333333333334,-0.3973675838503688,0.5665666523019464
2012-09-18,3.7,-0.38990633932022084,0.5637888745241686
2012-09-19,3.566666666666667,-0.3707767317421022,0.5387888745241686
2012-09-20,3.533333333333333,-0.3376179585582796,0.5054555411908354
2012-09-21,3.3,-0.34840006033412546,0.5101563958916899
2012-09-22,3.2666666666666666,-0.3486723214371198,0.5101563958916899
2012-09-23,3.3666666666666667,-0.3283497071249479,0.4968230625583566
2012-09-24,3.3666666666666667,-0.3283497071249479,0.4968230625583567
2012-09-25,3.3666666666666667,-0.3283497071249479,0.4968230625583567
2012-09-26,3.3,-0.30269186754854455,0.46348972922502335
2012-09-27,3.3,-0.3022724088016345,0.46348972922502335
2012-09-28,3.2666666666666666,-0.33547920346093113,0.46348972922502335
2012-09-29,9.266666666666667,-0.33207541871786933,0.47682306255835666
2012-09-30,9.866666666666667,-0.32371412446722964,0.47206115779645186
2012-10-01,10.133333333333333,-0.3549300899667102,0.5053944911297852
2012-10-02,10.2,-0.3161204990972305,0.483172268907563
2012-10-03,12.333333333333334,-0.3158696280267707,0.48219187675070024
2012-10-04,12.8,-0.33592487253501446,0.5083823529411765
2012-10-05,15.433333333333334,-0.33370605643312257,0.507422385620915
2012-10-06,16.066666666666666,-0.3238754293933998,0.502349921852799
2012-10-07,16.066666666666666,-0.3188680547093839,0.4990165885194658
2012-10-08,15.9,-0.3444982655461123,0.5115165885194658
2012-10-09,15.9,-0.40948918338770574,0.5448499218527991
2012-10-10,15.366666666666667,-0.39316440572778993,0.5362784932813706
2012-10-11,18.066666666666666,-0.36897164533511295,0.5231001987077272
2012-10-12,18.366666666666667,-0.3504997557824971,0.5135763891839177
2012-10-13,18.433333333333334,-0.3455335643317422,0.5135763891839177
2012-10-14,18.5,-0.3454348550663512,0.5135763891839177
2012-10-15,18.533333333333335,-0.3786046253071349,0.5469097225172509
2012-10-16,18.633333333333333,-0.39151885308419215,0.5691319447394732
2012-10-17,18.633333333333333,-0.39151885308419215,0.5691319447394732
2012-10-18,19.866666666666667,-0.3802930009788395,0.5627430558505843
2012-10-19,20.3,-0.3871984403984637,0.5832558763634047
2012-10-20,20.7,-0.37938128891821277,0.5943669874745158
2012-10-21,20.833333333333332,-0.345163257617774,0.5765892096967381
2012-10-22,20.933333333333334,-0.3451179714987898,0.5765892096967381
2012-10-23,20.866666666666667,-0.3493035299238454,0.5788114319189603
2012-10-24,20.933333333333334,-0.3813983572181951,0.6121447652522937
2012-10-25,21.333333333333332,-0.37917468988136027,0.6260336541411825
2012-10-26,22.466666666666665,-0.3802007833736812,0.6427003208078492
2012-10-27,23.166666666666668,-0.356606391725361,0.6311061179092985
2012-10-28,23.733333333333334,-0.36506588226300446,0.6526747453602789
2012-10-29,17.766666666666666,-0.34353229360633175,0.6393414120269456
2012-10-30,17.066666666666666,-0.34036850394422796,0.6218810945666281
2012-10-31,16.8,-0.3091525384447474,0.5885477612332948
2012-11-01,16.7,-0.314675313432498,0.5774366501221837
2012-11-02,14.433333333333334,-0.2997183708227858,0.5534170422790464
2012-11-03,13.966666666666667,-0.27966312631454204,0.5272265660885702
2012-11-04,10.766666666666667,-0.268011070414412,0.5046571216441257
2012-11-05,10.0,-0.2755384642081262,0.493062918745575
2012-11-06,9.666666666666666,-0.2659596735434534,0.47306291874557505
2012-11-07,9.566666666666666,-0.23276476802396792,0.43972958541224166
2012-11-08,9.566666666666666,-0.16707299095360456,0.4063962520789083
2012-11-09,9.433333333333334,-0.19177525422938682,0.41972958541224165
2012-11-10,6.566666666666666,-0.18273772738807534,0.39957454665255177
2012-11-11,6.1,-0.1679601811185223,0.37576502284302793
2012-11-12,6.0,-0.13962551979370336,0.34243168950969455
2012-11-13,5.933333333333334,-0.1397592567220074,0.34243168950969455
2012-11-14,5.9,-0.10658948648122371,0.3090983561763612
2012-11-15,5.833333333333333,-0.1268044957996814,0.32020946728747235
2012-11-16,5.866666666666666,-0.15225654735976543,0.35354280062080573
2012-11-17,4.566666666666666,-0.18463990325544363,0.3710428006208057
2012-11-18,4.2,-0.2110467070590098,0.3838633134413186
2012-11-19,3.8333333333333335,-0.25010849412123093,0.4060855356635408
2012-11-20,3.5,-0.2610311076625161,0.3960855356635407
2012-11-21,3.3666666666666667,-0.22777571187257495,0.3627522023302074
2012-11-22,3.3,-0.2473514699853764,0.3738633134413185
2012-11-23,3.2666666666666666,-0.24847992399506827,0.3738633134413185
2012-11-24,2.8666666666666667,-0.25070359133190306,0.3599744245524297
2012-11-25,1.8666666666666667,-0.2829037891781849,0.37664109121909634
2012-11-26,1.1666666666666667,-0.3048536866903305,0.38823529411764707
2012-11-27,0.6666666666666666,-0.32941101292769115,0.4
2012-11-28,0.6333333333333333,-0.35434838632742566,0.4
2012-11-29,0.6333333333333333,-0.35434838632742566,0.4
2012-11-30,0.6333333333333333,-0.35434838632742566,0.4
2012-12-01,0.6333333333333333,-0.35434838632742566,0.4
2012-12-02,0.6333333333333333,-0.35434838632742566,0.4
2012-12-03,0.6333333333333333,-0.35434838632742566,0.4
2012-12-04,0.6666666666666666,-0.38735049466292065,0.43333333333333335
2012-12-05,0.7666666666666667,-0.42017501095930737,0.4666666666666667
2012-12-06,0.7666666666666667,-0.42017501095930737,0.4666666666666667
2012-12-07,0.7666666666666667,-0.42017501095930737,0.4666666666666667
2012-12-08,0.7333333333333333,-0.4525801032781601,0.4666666666666667
2012-12-09,0.7,-0.41934286057949066,0.43333333333333335
2012-12-10,0.7,-0.41934286057949066,0.43333333333333335
2012-12-11,0.7,-0.41934286057949066,0.43333333333333335
2012-12-12,0.7,-0.41934286057949066,0.43333333333333335
2012-12-13,0.6666666666666666,-0.38614762127399443,0.4
2012-12-14,0.6666666666666666,-0.38614762127399443,0.4
2012-12-15,0.6333333333333333,-0.3530183841784795,0.36666666666666664
2012-12-16,0.6,-0.32756633261839546,0.3333333333333333
2012-12-17,0.5666666666666667,-0.294256125887235,0.3
2012-12-18,0.5666666666666667,-0.2673933128515879,0.2833333333333333
2012-12-19,0.5333333333333333,-0.23614867726961772,0.25
2012-12-20,0.6666666666666666,-0.2565767765045166,0.275
2012-12-21,0.7666666666666667,-0.2898515813880496,0.30833333333333335
2012-12-22,0.7333333333333333,-0.25658411516083607,0.275
2012-12-23,0.7333333333333333,-0.2565180056624942,0.275
2012-12-24,0.7333333333333333,-0.2565180056624942,0.275
2012-12-25,0.6,-0.22329171432389153,0.24166666666666667
2012-12-26,0.6333333333333333,-0.2032763332128525,0.23055555555555557
2012-12-27,0.6,-0.13722940186659496,0.19722222222222222
2012-12-28,0.6,-0.13722940186659496,0.19722222222222222
2012-12-29,0.6,-0.13722940186659496,0.19722222222222222
2012-12-30,0.6,-0.13722940186659496,0.19722222222222222
2012-12-31,0.6333333333333333,-0.1672583391269048,0.23055555555555554
2013-01-01,0.6666666666666666,-0.20014295279979705,0.2638888888888889
2013-01-02,0.9333333333333333,-0.20937284355362257,0.2847222222222222
2013-01-03,1.7666666666666666,-0.17641160077391527,0.26805555555555555
2013-01-04,2.2,-0.13849697049993734,0.24930555555555553
2013-01-05,2.2,-0.13849697049993734,0.24930555555555553
2013-01-06,2.2666666666666666,-0.17163038786787252,0.2826388888888889
2013-01-07,2.566666666666667,-0.18352672460879013,0.3048611111111111
2013-01-08,2.6,-0.15102739138608304,0.3048611111111111
2013-01-09,2.6333333333333333,-0.18432906869257615,0.3381944444444444
2013-01-10,3.066666666666667,-0.1971214073144982,0.3612713675213675
2013-01-11,3.6,-0.19257664119140205,0.3737713675213675
2013-01-12,3.6,-0.19257664119140205,0.3737713675213675
2013-01-13,3.6333333333333333,-0.16007554764485257,0.3737713675213675
2013-01-14,3.6666666666666665,-0.12805612916684048,0.3737713675213675
2013-01-15,3.6666666666666665,-0.12805612916684048,0.3737713675213675
2013-01-16,3.6666666666666665,-0.12805612916684048,0.3737713675213675
2013-01-17,3.6,-0.12160669897929724,0.35710470085470086
2013-01-18,3.6333333333333333,-0.15488935445682106,0.3904380341880342
2013-01-19,3.5,-0.13446125522192218,0.36543803418803417
2013-01-20,3.466666666666667,-0.13188305598102573,0.36543803418803417
2013-01-21,3.533333333333333,-0.13210327726207735,0.38210470085470083
2013-01-22,3.5,-0.09894610545637769,0.3487713675213675
2013-01-23,4.933333333333334,-0.104520977460347,0.36892640628105744
2013-01-24,5.166666666666667,-0.13056040043788533,0.40225973961439077
2013-01-25,6.466666666666667,-0.12547368200918274,0.3990851364397876
2013-01-26,6.633333333333334,-0.16924785235491296,0.4213073586620098
2013-01-27,7.466666666666667,-0.16631065164970266,0.4359740253286765
2013-01-28,8.966666666666667,-0.18013792584858793,0.4596777290323802
2013-01-29,9.333333333333334,-0.1767086094579435,0.4748292441838953
2013-01-30,9.4,-0.17847612890548212,0.4748292441838953
2013-01-31,9.466666666666667,-0.17478478080312448,0.4748292441838953
2013-02-01,9.2,-0.16555489004929894,0.453995910850562
2013-02-02,8.333333333333334,-0.16551402449351124,0.43732924418389535
2013-02-03,7.833333333333333,-0.1372894315892614,0.422745910850562
2013-02-04,7.9,-0.13748065918427282,0.4394125775172287
2013-02-05,7.833333333333333,-0.10434724181633763,0.40607924418389535
2013-02-06,8.066666666666666,-0.09540431410645353,0.40260702196167314
2013-02-07,8.033333333333333,-0.12790364732916065,0.40260702196167314
2013-02-08,9.733333333333333,-0.10086103787595935,0.38850445785910903
2013-02-09,10.766666666666667,-0.1081374856601931,0.3927002620549132
2013-02-10,10.233333333333333,-0.11268225178328925,0.3802002620549132
2013-02-11,10.733333333333333,-0.1132660616623803,0.397978039832691
2013-02-12,10.833333333333334,-0.17614644757781864,0.4313113731660243
2013-02-13,11.333333333333334,-0.21200104285651883,0.4500613731660243
2013-02-14,11.366666666666667,-0.18082844346140267,0.4500613731660243
2013-02-15,11.633333333333333,-0.17537795210256618,0.4625613731660243
2013-02-16,12.333333333333334,-0.16165080316098118,0.47208518268983385
2013-02-17,12.533333333333333,-0.1265947851831304,0.45303756364221476
2013-02-18,12.733333333333333,-0.15008638831919302,0.48081534141999255
2013-02-19,13.233333333333333,-0.13689685695316264,0.4729722041650906
2013-02-20,13.2,-0.1698759896849182,0.4896388708317573
2013-02-21,13.366666666666667,-0.2031017831260549,0.5229722041650906
2013-02-22,12.266666666666667,-0.19390341880170697,0.516150498738734
2013-02-23,12.066666666666666,-0.20105855364989292,0.516150498738734
2013-02-24,10.8,-0.1909591548202587,0.5137695463577817
2013-02-25,10.766666666666667,-0.19776972312643987,0.5182139908022261
2013-02-26,9.966666666666667,-0.23390932562862696,0.5368806574688928
2013-02-27,8.533333333333333,-0.24223192420958783,0.5465102870985225
2013-02-28,8.533333333333333,-0.25005834153290263,0.5495405901288255
2013-03-01,8.466666666666667,-0.24973080076438522,0.5495405901288255
2013-03-02,8.4,-0.2538191595110198,0.5495405901288255
2013-03-03,9.066666666666666,-0.26569252902596197,0.5728739234621588
2013-03-04,9.266666666666667,-0.28787846658954025,0.6006517012399365
2013-03-05,9.466666666666667,-0.3350051060465163,0.6244612250494603
2013-03-06,9.4,-0.3348138784515049,0.6077945583827937
2013-03-07,11.5,-0.3332107693970404,0.6231384737267089
2013-03-08,12.066666666666666,-0.3384515523757497,0.6256005949388302
2013-03-09,12.633333333333333,-0.3308298286116667,0.6373653008211833
2013-03-10,11.1,-0.3247123277501809,0.6348011982570807
2013-03-11,9.833333333333334,-0.306112249792965,0.6241951376510201
2013-03-12,11.366666666666667,-0.3215459208268657,0.6488328188104404
2013-03-13,11.033333333333333,-0.3536960206341811,0.6643883743659958
2013-03-14,11.066666666666666,-0.33067342836778046,0.6510550410326625
2013-03-15,10.6,-0.35457523029665833,0.6656383743659958
2013-03-16,10.566666666666666,-0.38574782969177446,0.6656383743659958
2013-03-17,10.333333333333334,-0.3582482296886115,0.6531383743659959
2013-03-18,9.966666666666667,-0.38448378328247407,0.6669478981755197
2013-03-19,11.033333333333333,-0.38977505725773,0.6714656026932242
2013-03-20,11.166666666666666,-0.35903040331752917,0.6570211582487797
2013-03-21,10.933333333333334,-0.34775967202734764,0.6515309621703483
2013-03-22,11.766666666666667,-0.3172155406444299,0.6361463467857329
2013-03-23,12.266666666666667,-0.27561714623064076,0.6144796801190663
2013-03-24,12.2,-0.30259251821726835,0.6303130134523997
2013-03-25,12.5,-0.2770326217878886,0.6169796801190663
2013-03-26,13.6,-0.3033177625680669,0.6282409413803276
2013-03-27,13.866666666666667,-0.2987896831683711,0.624651197790584
2013-03-28,14.3,-0.27464181770833856,0.612746435885822
2013-03-29,14.466666666666667,-0.24846579848253686,0.593698816838203
2013-03-30,14.2,-0.2767740270740127,0.6088503319897182
2013-03-31,14.566666666666666,-0.2547440331425602,0.5949614431008292
2013-04-01,16.6,-0.22133917625436345,0.5772195076169583
2013-04-02,16.033333333333335,-0.1976031022504551,0.564997285394736
2013-04-03,16.166666666666668,-0.1943076297874831,0.5638861742836251
2013-04-04,16.066666666666666,-0.18372245376520324,0.5567433171407679
2013-04-05,16.366666666666667,-0.21470722634142939,0.5900766504741012
2013-04-06,14.366666666666667,-0.21079421493559555,0.5858438462412969
2013-04-07,14.666666666666666,-0.2094042529308748,0.5844729948704456
2013-04-08,14.433333333333334,-0.2106212519778176,0.586041622321426
2013-04-09,16.866666666666667,-0.21583098297719683,0.5887842383551812
2013-04-10,17.666666666666668,-0.22938058110148898,0.5965620161329589
2013-04-11,17.433333333333334,-0.220350748738759,0.5907277537769574
2013-04-12,18.066666666666666,-0.2061448598482012,0.5837833093325132
2013-04-13,19.0,-0.20296854583623244,0.5819651275143313
2013-04-14,19.3,-0.18232472231011007,0.5698439153931191
2013-04-15,19.7,-0.18972423695875953,0.5892883598375637
2013-04-16,19.833333333333332,-0.2557719471390421,0.622621693170897
2013-04-17,20.233333333333334,-0.25507364301689756,0.6220156325648364
2013-04-18,19.5,-0.25330848360762726,0.620859272584947
2013-04-19,19.3,-0.2786839064429773,0.6325259392516137
2013-04-20,19.066666666666666,-0.2773806829390168,0.6347481614738357
2013-04-21,18.233333333333334,-0.24147251377338105,0.6167994435251178
2013-04-22,17.6,-0.2831615322811796,0.6384661101917845
2013-04-23,17.366666666666667,-0.2887117163820459,0.6426327768584511
2013-04-24,17.266666666666666,-0.2775286772333973,0.6369184911441654
2013-04-25,16.566666666666666,-0.254485364164682,0.623573896549571
2013-04-26,16.233333333333334,-0.2747712872177388,0.6338303068059812
2013-04-27,15.833333333333334,-0.26983380164773946,0.6290684020440764
2013-04-28,15.633333333333333,-0.24082205114265537,0.6147826877583621
2013-04-29,15.933333333333334,-0.22366730952428698,0.6064493544250288
2013-04-30,15.733333333333333,-0.22658825434744612,0.6092271322028064
2013-05-01,13.733333333333333,-0.25992555632466524,0.6269690676866774
2013-05-02,13.633333333333333,-0.2717882608136314,0.6158579565755663
2013-05-03,13.333333333333334,-0.28617601064451315,0.622524623242233
2013-05-04,13.266666666666667,-0.3140843701124964,0.6391912899088996
2013-05-05,13.2,-0.31619169526145735,0.6391912899088996
2013-05-06,13.2,-0.3134801918882053,0.6391912899088997
2013-05-07,11.8,-0.3066759618831832,0.61935002006763
2013-05-08,11.466666666666667,-0.3130806866003234,0.6060166867342965
2013-05-09,8.9,-0.34074082209130824,0.619940737367208
2013-05-10,8.233333333333333,-0.33190365943770317,0.6154962929227635
2013-05-11,7.0,-0.32882226909963685,0.6133595407860113
2013-05-12,6.333333333333333,-0.3287752634694351,0.6119706518971224
2013-05-13,5.233333333333333,-0.3245948773789157,0.5937888337153043
2013-05-14,4.866666666666666,-0.31750172217547207,0.5725767125031831
2013-05-15,4.533333333333333,-0.3092898568165896,0.5697989347254052
2013-05-16,4.433333333333334,-0.2441117843640444,0.5364656013920719
2013-05-17,4.166666666666667,-0.24706370039709977,0.537547852474323
2013-05-18,3.7666666666666666,-0.25205083692002866,0.5399007936507937
2013-05-19,3.6333333333333333,-0.2339284648888168,0.5149007936507937
2013-05-20,3.6,-0.19567377008261186,0.4926785714285714
2013-05-21,3.6333333333333333,-0.26157056229573394,0.5260119047619047
2013-05-22,3.6333333333333333,-0.2614918881382734,0.5260119047619047
2013-05-23,3.8,-0.23064394398459365,0.509345238095238
2013-05-24,3.7333333333333334,-0.2542079341801859,0.5217261904761905
2013-05-25,3.3666666666666667,-0.2874712889535086,0.5404761904761906
2013-05-26,4.8,-0.2667694641554084,0.5303312629399586
2013-05-27,5.766666666666667,-0.2858439007289804,0.5426968543378081
2013-05-28,5.733333333333333,-0.31888179768002006,0.5426968543378081
2013-05-29,5.433333333333334,-0.29349320155590086,0.5288079654489192
2013-05-30,5.233333333333333,-0.2811333347248631,0.5065857432266969
2013-05-31,5.166666666666667,-0.24791926531867162,0.4732524098933636
2013-06-01,5.533333333333333,-0.27343301816206605,0.5035554401963939
2013-06-02,5.766666666666667,-0.224870959107294,0.4785554401963939
2013-06-03,5.8,-0.22617566504499742,0.4785554401963939
2013-06-04,5.933333333333334,-0.22126333224805014,0.4755251371660909
2013-06-05,6.166666666666667,-0.24306060136720692,0.48774735938831315
2013-06-06,6.4,-0.27494214181326126,0.5210806927216465
2013-06-07,6.433333333333334,-0.30815947258693277,0.5544140260549798
2013-06-08,6.366666666666666,-0.27514803910476265,0.5210806927216465
2013-06-09,6.033333333333333,-0.2689668951851358,0.5010806927216465
2013-06-10,6.033333333333333,-0.29866031790000497,0.5177473593883131
2013-06-11,5.966666666666667,-0.3076933948618402,0.5260806927216464
2013-06-12,6.133333333333334,-0.31586107456904944,0.5460806927216465
2013-06-13,6.2,-0.31661474748673335,0.5627473593883131
2013-06-14,6.3,-0.3257720222495228,0.5660806927216464
2013-06-15,6.233333333333333,-0.3578524758837849,0.5660806927216464
2013-06-16,5.766666666666667,-0.3430904593205964,0.5422711689121226
2013-06-17,5.633333333333334,-0.3695962097383057,0.555604502245456
2013-06-18,5.633333333333334,-0.3695962097383057,0.555604502245456
2013-06-19,5.566666666666666,-0.40291778506204634,0.555604502245456
2013-06-20,5.5,-0.37027393938467057,0.5222711689121227
2013-06-21,5.466666666666667,-0.33703619600698503,0.4889378355787893
2013-06-22,5.4,-0.35780344798861435,0.49727116891212264
2013-06-23,5.266666666666667,-0.3048770693411279,0.4706045022454559
2013-06-24,5.1,-0.2724346184203872,0.4372711689121226
2013-06-25,3.566666666666667,-0.25982397548446845,0.4140827631150212
2013-06-26,2.8,-0.24488590207945388,0.40588383838383835
2013-06-27,2.8,-0.24488590207945388,0.40588383838383835
2013-06-28,2.7,-0.2547239102977953,0.3947727272727272
2013-06-29,2.7,-0.2547239102977953,0.3947727272727272
2013-06-30,2.7,-0.2547239102977953,0.3947727272727272
2013-07-01,2.3666666666666667,-0.26217489169080016,0.39780303030303027
2013-07-02,2.1,-0.27745873581408426,0.38946969696969697
2013-07-03,2.0,-0.24501891385554234,0.35613636363636364
2013-07-04,1.8666666666666667,-0.24928662355457032,0.35916666666666663
2013-07-05,1.7333333333333334,-0.24803943556925606,0.35805555555555557
2013-07-06,1.5,-0.2161578951232017,0.32472222222222225
2013-07-07,1.5333333333333334,-0.21612687289241758,0.32472222222222225
2013-07-08,1.6,-0.21736130098028786,0.3413888888888889
2013-07-09,1.6666666666666667,-0.25025077342514007,0.37472222222222223
2013-07-10,1.6,-0.21723490237716642,0.3413888888888889
2013-07-11,1.6,-0.18928771197322813,0.32472222222222225
2013-07-12,1.4666666666666666,-0.15116642931624064,0.3047222222222222
2013-07-13,1.4,-0.15041275639855672,0.28805555555555556
2013-07-14,1.2666666666666666,-0.1750977402878186,0.30138888888888893
2013-07-15,1.2666666666666666,-0.1750977402878186,0.30138888888888893
2013-07-16,1.3,-0.20767357011163046,0.33472222222222225
2013-07-17,1.2666666666666666,-0.17442793110533367,0.30138888888888893
2013-07-18,1.2666666666666666,-0.17442793110533367,0.30138888888888893
2013-07-19,1.3,-0.20774067302071858,0.33472222222222225
2013-07-20,1.3,-0.20774067302071858,0.33472222222222225
2013-07-21,1.3,-0.20774067302071858,0.33472222222222225
2013-07-22,1.1666666666666667,-0.18891930142565377,0.3097222222222223
2013-07-23,1.1666666666666667,-0.25514507253491686,0.3430555555555556
2013-07-24,1.1666666666666667,-0.25514507253491686,0.3430555555555556
2013-07-25,1.2,-0.22333747903032908,0.3430555555555556
2013-07-26,0.9333333333333333,-0.21508406509482672,0.32222222222222224
2013-07-27,1.1,-0.22456178575281113,0.34222222222222226
2013-07-28,1.1,-0.22456178575281113,0.34222222222222226
2013-07-29,1.1,-0.22456178575281113,0.34222222222222226
2013-07-30,1.1,-0.22456178575281113,0.34222222222222226
2013-07-31,1.2333333333333334,-0.18521700252616216,0.32222222222222224
2013-08-01,1.3666666666666667,-0.2045724198174855,0.34722222222222227
2013-08-02,1.3666666666666667,-0.2045724198174855,0.34722222222222227
2013-08-03,1.1333333333333333,-0.17212494519021776,0.31388888888888894
2013-08-04,1.0,-0.16112973431746166,0.30833333333333335
2013-08-05,1.0333333333333334,-0.1937219136953354,0.3416666666666667
2013-08-06,1.0,-0.12878231545289356,0.30833333333333335
2013-08-07,1.0,-0.1233735167980194,0.30833333333333335
2013-08-08,0.9666666666666667,-0.12380186855792999,0.30833333333333335
2013-08-09,0.9666666666666667,-0.12380186855792999,0.30833333333333335
2013-08-10,0.9333333333333333,-0.09232577323913574,0.2916666666666667
2013-08-11,0.9,-0.12227937618891398,0.2916666666666667
2013-08-12,0.9,-0.12227937618891398,0.2916666666666667
2013-08-13,0.9,-0.12221200307210285,0.2916666666666667
2013-08-14,1.0,-0.11163232101334465,0.3027777777777778
2013-08-15,1.2666666666666666,-0.10395368576049804,0.29907407407407405
2013-08-16,1.2666666666666666,-0.10395368576049804,0.29907407407407405
2013-08-17,1.3,-0.13721709489822384,0.3324074074074074
2013-08-18,1.2666666666666666,-0.10390435298283894,0.29907407407407405
2013-08-19,1.3666666666666667,-0.13627648724450003,0.3324074074074074
2013-08-20,1.6666666666666667,-0.15420157706296003,0.35833333333333334
2013-08-21,1.7,-0.12926420366322552,0.35833333333333334
2013-08-22,1.8,-0.11386656359389975,0.35
